"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"1054","National","National",2017,49,2.58278,2.49504,7229,5046,NA,8488,2335,1857,24955,2272,1000183,2017-12-03
"1055","National","National",2017,50,3.36558,3.2005,8285,6671,NA,11259,2955,2332,31502,2262,984283,2017-12-10
"1056","National","National",2017,51,4.73117,4.43807,10447,9856,NA,14166,4580,3733,42782,2211,963978,2017-12-17
"1057","National","National",2017,52,5.70943,5.46361,11335,11507,NA,11540,5754,5119,45255,2132,828299,2017-12-24
"1058","National","National",2018,1,5.74658,5.35765,9410,13383,NA,11717,6871,5888,47269,2243,882271,2017-12-31
"1059","National","National",2018,2,5.89207,5.52437,10053,15380,NA,17357,7772,6199,56761,2257,1027466,2018-01-07
"1060","National","National",2018,3,6.51759,6.34528,11997,16012,NA,21897,7569,5561,63036,2286,993431,2018-01-14
"1061","National","National",2018,4,7.16338,7.01811,13408,18317,NA,30625,8911,6065,77326,2288,1101807,2018-01-21
"1062","National","National",2018,5,7.52133,7.7809,14844,19086,NA,37200,8915,5940,85985,2275,1105078,2018-01-28
"1063","National","National",2018,6,7.38748,7.76939,15192,19527,NA,38606,8626,5874,87825,2299,1130397,2018-02-04
"1064","National","National",2018,7,6.44688,6.81176,13365,17203,NA,32124,8079,5439,76210,2227,1118800,2018-02-11
"1065","National","National",2018,8,4.95881,5.15749,10154,12437,NA,20450,5805,4179,53025,2272,1028116,2018-02-18
"1066","National","National",2018,9,3.68612,3.55945,7208,8485,NA,13392,4104,2875,36064,2208,1013191,2018-02-25
"1067","National","National",2018,10,3.18626,3.00518,6368,6485,NA,10850,3138,2292,29133,2214,969427,2018-03-04
"1068","National","National",2018,11,2.76894,2.73038,5588,5928,NA,9468,2822,2132,25938,2201,949978,2018-03-11
"1069","National","National",2018,12,2.48706,2.47768,5223,5408,NA,8640,2563,1971,23805,2180,960779,2018-03-18
"1070","National","National",2018,13,2.40802,2.36314,4721,4720,NA,7214,2295,1743,20693,2144,875658,2018-03-25
"1071","National","National",2018,14,2.07483,2.03139,4553,4459,NA,6218,2153,1691,19074,2127,938963,2018-04-01
"1072","National","National",2018,15,1.77898,1.80376,4145,3749,NA,5505,1818,1447,16664,2086,923848,2018-04-08
"1073","National","National",2018,16,1.61487,1.58696,3856,3214,NA,5269,1427,1103,14869,2112,936950,2018-04-15
"1074","National","National",2018,17,1.5385,1.53801,3723,3026,NA,5336,1371,1096,14552,2088,946160,2018-04-22
"1075","National","National",2018,18,1.52612,1.44974,3658,2604,NA,4815,1217,997,13291,2018,916783,2018-04-29
"1076","National","National",2018,19,1.28847,1.27729,3444,2205,NA,4133,935,902,11619,1933,909661,2018-05-06
"1077","National","National",2018,20,1.18344,1.22051,3359,2239,NA,3764,905,799,11066,1977,906668,2018-05-13
"1078","National","National",2018,21,1.24919,1.23235,3385,2082,NA,3429,884,866,10646,1896,863879,2018-05-20
"1079","National","National",2018,22,1.14131,1.223,3220,1822,NA,2987,846,733,9608,1802,785606,2018-05-27
"1080","National","National",2018,23,0.9878,1.0473,2847,1838,NA,2552,802,654,8693,1798,830040,2018-06-03
"1081","National","National",2018,24,0.895565,0.978113,2375,1596,NA,2245,699,658,7573,1753,774246,2018-06-10
"1082","National","National",2018,25,0.892204,0.947548,2312,1554,NA,2162,729,616,7373,1773,778114,2018-06-17
"1083","National","National",2018,26,0.877184,0.867554,2206,1530,NA,1916,669,626,6947,1736,800757,2018-06-24
"1084","National","National",2018,27,0.780203,0.82328,2009,1299,NA,1862,539,549,6258,1780,760130,2018-07-01
"1085","National","National",2018,28,0.725075,0.771497,1943,1443,NA,1901,627,587,6501,1785,842647,2018-07-08
"1086","National","National",2018,29,0.68247,0.706819,1741,1290,NA,1720,566,469,5786,1748,818597,2018-07-15
"1087","National","National",2018,30,0.640393,0.685155,1665,1202,NA,1643,524,463,5497,1741,802300,2018-07-22
"1088","National","National",2018,31,0.639127,0.687351,1618,1246,NA,1769,525,454,5612,1724,816468,2018-07-29
"1089","National","National",2018,32,0.705637,0.735733,1726,1334,NA,1784,541,476,5861,1690,796621,2018-08-05
"1090","National","National",2018,33,0.707801,0.806048,1986,1387,NA,2170,516,478,6537,1725,810994,2018-08-12
"1091","National","National",2018,34,0.822659,0.944013,2239,1492,NA,2468,609,515,7323,1610,775731,2018-08-19
"1092","National","National",2018,35,0.859864,0.960101,2445,1638,NA,2830,656,542,8111,1681,844807,2018-08-26
"1093","National","National",2018,36,1.10083,1.14128,2814,1985,NA,3343,767,621,9530,1710,835027,2018-09-02
"1094","National","National",2018,37,1.15323,1.14784,2773,2112,NA,3660,829,691,10065,1708,876862,2018-09-09
"1095","National","National",2018,38,1.20178,1.31156,3242,2347,NA,3949,922,729,11189,1684,853109,2018-09-16
"1096","National","National",2018,39,1.2498,1.26102,3481,2488,NA,4198,931,669,11767,1710,933130,2018-09-23
"1097","National","National",2018,40,1.41876,1.41974,4887,3886,NA,6341,1563,1298,17975,2611,1266076,2018-09-30
"1098","National","National",2018,41,1.40077,1.473,5332,4048,NA,6279,1667,1326,18652,2651,1266257,2018-10-07
"1099","National","National",2018,42,1.47139,1.58968,5589,4405,NA,6802,1752,1400,19948,2623,1254844,2018-10-14
"1100","National","National",2018,43,1.63634,1.72208,6249,4619,NA,7487,1835,1444,21634,2678,1256271,2018-10-21
"1101","National","National",2018,44,1.79125,1.84114,6869,4733,NA,8291,1825,1451,23169,2666,1258405,2018-10-28
"1102","National","National",2018,45,1.86871,1.92692,7509,4834,NA,8451,1840,1451,24085,2672,1249921,2018-11-04
"1103","National","National",2018,46,1.98121,2.0852,7821,5037,NA,8076,1998,1487,24419,2665,1171062,2018-11-11
"1104","National","National",2018,47,2.23487,2.40063,8607,5017,NA,7197,2112,1702,24635,2618,1026187,2018-11-18
"1105","National","National",2018,48,2.14572,2.24479,8890,6582,NA,8788,2758,2078,29096,2666,1296156,2018-11-25
"1106","National","National",2018,49,2.25134,2.29962,8809,5974,NA,9276,2456,1862,28377,2658,1233986,2018-12-02
"1107","National","National",2018,50,2.6411,2.73181,10156,6821,NA,11376,2779,1981,33113,2650,1212127,2018-12-09
"1108","National","National",2018,51,3.13478,3.24012,11515,8127,NA,12816,3322,2480,38260,2596,1180820,2018-12-16
"1109","National","National",2018,52,3.96538,4.18077,13615,10348,NA,12044,4471,3534,44012,2581,1052725,2018-12-23
"1110","National","National",2019,1,3.45972,3.63095,11686,11413,NA,9572,5204,4260,42135,2630,1160440,2018-12-30
"1111","National","National",2019,2,3.07558,3.13643,9369,10416,NA,10758,4826,3446,38815,2656,1237552,2019-01-06
"1112","National","National",2019,3,3.3258,3.36213,9703,10045,NA,14265,4235,2951,41199,2658,1225384,2019-01-13
"1113","National","National",2019,4,3.79773,3.88115,10765,11194,NA,16965,4457,2860,46241,2677,1191426,2019-01-20
"1114","National","National",2019,5,4.34227,4.52235,11628,13048,NA,22217,5116,3255,55264,2668,1222020,2019-01-27
"1115","National","National",2019,6,4.86953,5.20091,13899,15785,NA,29772,6174,4102,69732,2673,1340765,2019-02-03
"1116","National","National",2019,7,5.03689,5.42034,14246,15945,NA,29255,6333,4277,70056,2655,1292464,2019-02-10
"1117","National","National",2019,8,4.8812,5.27078,13634,15716,NA,26502,6124,4485,66461,2655,1260932,2019-02-17
"1118","National","National",2019,9,4.54791,4.58991,11647,13847,NA,23468,5706,4134,58802,2658,1281115,2019-02-24
"1119","National","National",2019,10,4.3762,4.39714,11168,13079,NA,21760,5368,4056,55431,2637,1260615,2019-03-03
"1120","National","National",2019,11,4.22692,4.12777,10986,12580,NA,20081,5353,4177,53177,2646,1288273,2019-03-10
"1121","National","National",2019,12,3.68251,3.50278,9721,10717,NA,16800,4532,3898,45668,2653,1303765,2019-03-17
"1122","National","National",2019,13,3.08559,3.04819,8644,8656,NA,13642,3811,3195,37948,2619,1244935,2019-03-24
"1123","National","National",2019,14,2.69831,2.67984,7606,7491,NA,11768,3274,2802,32941,2620,1229217,2019-03-31
"1124","National","National",2019,15,2.28676,2.26612,6754,6208,NA,10005,2568,2319,27854,2568,1229148,2019-04-07
"1125","National","National",2019,16,2.01217,1.96484,6325,4934,NA,7904,2108,1876,23147,2542,1178058,2019-04-14
"1126","National","National",2019,17,1.71323,1.72201,5698,4553,NA,6621,2000,1738,20610,2516,1196855,2019-04-21
"1127","National","National",2019,18,1.56678,1.5728,5369,4084,NA,6207,1667,1537,18864,2485,1199386,2019-04-28
"1128","National","National",2019,19,1.49827,1.45718,4789,3574,NA,5906,1480,1358,17107,2444,1173980,2019-05-05
"1129","National","National",2019,20,1.49961,1.50332,4649,3482,NA,5530,1437,1361,16459,2336,1094840,2019-05-12
"1130","National","National",2019,21,1.42123,1.40257,4601,3214,NA,5234,1347,1367,15763,2224,1123869,2019-05-19
"1131","National","National",2019,22,1.39258,1.40358,4442,3094,NA,4660,1279,1301,14776,2196,1052737,2019-05-26
"1132","National","National",2019,23,1.21697,1.23749,3937,2952,NA,4115,1242,1205,13451,2258,1086961,2019-06-02
"1133","National","National",2019,24,1.11266,1.12161,3506,2729,NA,3741,1051,1079,12106,2206,1079343,2019-06-09
"1134","National","National",2019,25,0.991888,1.01276,3056,2425,NA,3288,998,928,10695,2159,1056024,2019-06-16
"1135","National","National",2019,26,0.946401,0.959768,2955,2183,NA,3117,910,862,10027,2084,1044732,2019-06-23
"1136","National","National",2019,27,0.874695,0.878917,2512,1911,NA,2726,797,776,8722,2154,992358,2019-06-30
"1137","National","National",2019,28,0.809169,0.794181,2346,1882,NA,2661,799,737,8425,2111,1060841,2019-07-07
"1138","National","National",2019,29,0.75452,0.766394,2222,1862,NA,2571,757,704,8116,2154,1058986,2019-07-14
"1139","National","National",2019,30,0.732983,0.748613,2138,1805,NA,2466,763,615,7787,2140,1040191,2019-07-21
"1140","National","National",2019,31,0.725811,0.757116,2354,1830,NA,2438,658,604,7884,2151,1041320,2019-07-28
"1141","National","National",2019,32,0.754209,0.770094,2102,2042,NA,2392,766,758,8060,2167,1046625,2019-08-04
"1142","National","National",2019,33,0.729672,0.833506,2634,2047,NA,2831,788,694,8994,2200,1079056,2019-08-11
"1143","National","National",2019,34,0.839875,0.94034,2911,2211,NA,3503,762,716,10103,2170,1074399,2019-08-18
"1144","National","National",2019,35,0.989358,1.08197,3428,2559,NA,4244,896,777,11904,2193,1100212,2019-08-25
"1145","National","National",2019,36,1.1354,1.20216,3810,2927,NA,4548,1033,870,13188,2217,1097022,2019-09-01
"1146","National","National",2019,37,1.23124,1.27291,3912,3297,NA,5502,1173,959,14843,2247,1166071,2019-09-08
"1147","National","National",2019,38,1.24448,1.3881,4469,3577,NA,5678,1251,1026,16001,2224,1152730,2019-09-15
"1148","National","National",2019,39,1.3379,1.49515,4981,3882,NA,6121,1368,1101,17453,2211,1167311,2019-09-22
"1149","National","National",2019,40,1.49002,1.50284,6219,4827,NA,7658,1764,1448,21916,2912,1458307,2019-09-29
"1150","National","National",2019,41,1.59192,1.59764,6550,5148,NA,7638,2015,1603,22954,2942,1436748,2019-10-06
"1151","National","National",2019,42,1.72572,1.73931,7287,5548,NA,8292,2110,1649,24886,2966,1430800,2019-10-13
"1152","National","National",2019,43,1.83419,1.86039,7892,6080,NA,9349,2305,1793,27419,2997,1473831,2019-10-20
"1153","National","National",2019,44,2.04008,2.01412,8658,6143,NA,10068,2279,1762,28910,3005,1435369,2019-10-27
"1154","National","National",2019,45,2.39351,2.36364,10557,7182,NA,12551,2453,1843,34586,3022,1463253,2019-11-03
"1155","National","National",2019,46,2.63251,2.64428,11446,7905,NA,13671,2741,1969,37732,2991,1426928,2019-11-10
"1156","National","National",2019,47,2.89941,2.97387,12716,9138,NA,17058,3101,2148,44161,2987,1484969,2019-11-17
"1157","National","National",2019,48,3.41501,3.45389,14444,9209,NA,14821,3199,2371,44044,2993,1275199,2019-11-24
"1158","National","National",2019,49,3.2579,3.31281,13852,11947,NA,16397,3929,2779,48904,2995,1476208,2019-12-01
"1159","National","National",2019,50,3.94308,3.86928,14728,12822,NA,21877,4114,2903,56444,2958,1458774,2019-12-08
"1160","National","National",2019,51,5.06435,5.02613,18001,16227,NA,29182,4835,3349,71594,2926,1424436,2019-12-15
"1161","National","National",2019,52,7.06161,7.15315,24097,24617,NA,34004,7638,5401,95757,2917,1338669,2019-12-22
"1162","National","National",2020,1,5.90066,6.21936,21594,27655,NA,23392,9209,6881,88731,2970,1426691,2019-12-29
"1163","National","National",2020,2,4.9402,5.06711,15564,23634,NA,22756,8196,5464,75614,3002,1492251,2020-01-05
"1164","National","National",2020,3,5.33135,5.35768,16587,21413,NA,29668,7386,4729,79783,2995,1489132,2020-01-12
"1165","National","National",2020,4,6.07822,6.02274,18574,23658,NA,35275,7973,4670,90150,2997,1496826,2020-01-19
"1166","National","National",2020,5,6.74724,6.87271,20299,28889,NA,44117,9527,5475,108307,2995,1575900,2020-01-26
"1167","National","National",2020,6,6.80157,7.08558,20270,29823,NA,45513,10049,5706,111361,3005,1571657,2020-02-02
"1168","National","National",2020,7,6.11292,6.22068,17393,26428,NA,36909,9231,5457,95418,2969,1533883,2020-02-09
"1169","National","National",2020,8,5.52513,5.61968,15330,23189,NA,28531,8320,5189,80559,2984,1433517,2020-02-16
"1170","National","National",2020,9,5.12333,5.10268,13820,22127,NA,25490,8276,5110,74823,2947,1466346,2020-02-23
"1171","National","National",2020,10,5.26652,5.28928,13888,23906,NA,26396,8891,5698,78779,2913,1489410,2020-03-01
"1172","National","National",2020,11,5.66932,6.28745,14154,29667,NA,27756,11334,6696,89607,2847,1425172,2020-03-08
"1173","National","National",2020,12,6.38029,7.35285,10790,30818,NA,17512,12478,6986,78584,2810,1068755,2020-03-15
"1174","National","National",2020,13,4.91692,6.22687,5129,22408,NA,8322,10825,6458,53142,2738,853431,2020-03-22
"1175","National","National",2020,14,3.78625,4.82995,2359,14964,NA,4852,8696,5380,36251,2696,750546,2020-03-29
"1176","National","National",2020,15,2.80122,3.47366,1496,9995,NA,3426,6043,4014,24974,2698,718953,2020-04-05
"1177","National","National",2020,16,2.12907,2.57391,1068,7427,NA,2667,4184,2928,18274,2679,709970,2020-04-12
"1178","National","National",2020,17,1.73315,2.02032,926,6339,NA,2317,3289,2293,15164,2663,750576,2020-04-19
"1179","National","National",2020,18,1.40939,1.6211,864,5292,NA,2098,2670,1897,12821,2635,790883,2020-04-26
"1180","National","National",2020,19,1.18657,1.35218,720,4588,NA,1883,2243,1624,11058,2624,817791,2020-05-03
"1181","National","National",2020,20,1.11444,1.23805,788,4112,NA,1960,2171,1449,10480,2613,846493,2020-05-10
"1182","National","National",2020,21,1.00711,1.07708,900,4463,NA,2221,2208,1624,11416,2963,1059901,2020-05-17
"1183","National","National",2020,22,0.889878,0.887647,805,3568,NA,1893,1878,1461,9605,2946,1082074,2020-05-24
"1184","National","National",2020,23,0.815858,0.820978,801,3437,NA,1967,1704,1409,9318,2925,1134988,2020-05-31
"1185","National","National",2020,24,0.837779,0.814955,878,3452,NA,2139,1725,1378,9572,2899,1174543,2020-06-07
"1186","National","National",2020,25,0.929189,0.951491,1005,4709,NA,2679,2001,1472,11866,2935,1247096,2020-06-14
"1187","National","National",2020,26,1.13871,1.20333,1212,6240,NA,3487,2649,1902,15490,2892,1287264,2020-06-21
"1188","National","National",2020,27,1.27591,1.38465,1394,7027,NA,3965,3218,2222,17826,2888,1287401,2020-06-28
"1189","National","National",2020,28,1.34978,1.47371,1544,8011,NA,4092,3764,2632,20043,2913,1360037,2020-07-05
"1190","National","National",2020,29,1.34436,1.43806,1657,7522,NA,4070,3565,2436,19250,2887,1338613,2020-07-12
"1191","National","National",2020,30,1.22126,1.21924,1634,6101,NA,3554,3089,2145,16523,2948,1355190,2020-07-19
"1192","National","National",2020,31,1.15381,1.1519,1608,5705,NA,3493,2594,2114,15514,2986,1346820,2020-07-26
"1193","National","National",2020,32,1.0649,1.05776,1570,4974,NA,3268,2360,1931,14103,2945,1333292,2020-08-02
"1194","National","National",2020,33,0.979173,0.980887,1587,4482,NA,3141,2166,1755,13131,2965,1338686,2020-08-09
"1195","National","National",2020,34,0.967664,0.959772,1804,4285,NA,3263,1888,1660,12900,2923,1344069,2020-08-16
"1196","National","National",2020,35,1.00158,0.972423,1864,4026,NA,3942,1819,1487,13138,2957,1351058,2020-08-23
"1197","National","National",2020,36,0.917339,0.915323,1766,3738,NA,3574,1686,1468,12232,2907,1336359,2020-08-30
"1198","National","National",2020,37,1.02954,0.97981,1995,3969,NA,3806,1790,1441,13001,2894,1326890,2020-09-06
"1199","National","National",2020,38,0.975797,0.956785,2068,4057,NA,3609,1788,1483,13005,2921,1359239,2020-09-13
"1200","National","National",2020,39,1.0586,1.0348,2273,4385,NA,4311,1930,1558,14457,2919,1397083,2020-09-20
